Date,Transaction_Count
2014-01-06,$1525
2014-01-06,$1690
2014-01-06,$1378
2014-01-06,$1474
2014-01-06,$926
2014-01-06,$1300
2014-01-06,$3917
2014-01-06,$3529
2014-01-06,$3262
2014-01-06,$3675
2014-01-06,$2837
2014-01-06,$2369
2014-01-06,$2386
2014-01-06,$1686
2014-01-06,$753
2014-01-07,$1713
2014-01-07,$1775
2014-01-07,$2831
2014-01-07,$1333
2014-01-07,$1432
2014-01-07,$1620
2014-01-07,$1712
2014-01-07,$2758
2014-01-07,$2099
2014-01-07,$1000
2014-01-07,$2395
2014-01-07,$1182
2014-01-07,$970
2014-01-07,$1524
2014-01-07,$1277
2014-01-07,$1003
2014-01-07,$1186
2014-01-07,$1459
2014-01-07,$1014
2014-01-07,$1135
2014-01-07,$2212
2014-01-07,$702
2014-01-07,$645
2014-01-07,$1169
2014-01-07,$1072
2014-01-07,$724
2014-01-07,$1333
2014-01-07,$523
2014-01-07,$1228
2014-01-07,$2255
2014-01-07,$528
2014-01-07,$971
2014-01-07,$1466
2014-01-07,$1380
2014-01-07,$1314
2014-01-07,$1275
2014-01-07,$780
2014-01-07,$1328
2014-01-07,$3663
2014-01-07,$3226
2014-01-07,$3096
2014-01-07,$3578
2014-01-07,$2605
2014-01-07,$2171
2014-01-07,$2248
2014-01-07,$1640
2014-01-07,$811
2014-01-08,$1955
2014-01-08,$1972
2014-01-08,$3137
2014-01-08,$1502
2014-01-08,$1414
2014-01-08,$1769
2014-01-08,$1881
2014-01-08,$2955
2014-01-08,$1980
2014-01-08,$1001
2014-01-08,$2314
2014-01-08,$1112
2014-01-08,$786
2014-01-08,$1356
2014-01-08,$1294
2014-01-08,$820
2014-01-08,$1159
2014-01-08,$1314
2014-01-08,$1084
2014-01-08,$1205
2014-01-08,$2465
2014-01-08,$763
2014-01-08,$616
2014-01-08,$1229
2014-01-08,$950
2014-01-08,$708
2014-01-08,$1073
2014-01-08,$529
2014-01-08,$992
2014-01-08,$2118
2014-01-08,$474
2014-01-08,$851
2014-01-08,$1671
2014-01-08,$1674
2014-01-08,$1257
2014-01-08,$1150
2014-01-08,$882
2014-01-08,$1196
2014-01-08,$4254
2014-01-08,$3430
2014-01-08,$3345
2014-01-08,$3730
2014-01-08,$2636
2014-01-08,$2414
2014-01-08,$2296
2014-01-08,$1836
2014-01-08,$655
2014-01-09,$1855
2014-01-09,$1810
2014-01-09,$2835
2014-01-09,$1337
2014-01-09,$1340
2014-01-09,$1561
2014-01-09,$1784
2014-01-09,$2639
2014-01-09,$2063
2014-01-09,$998
2014-01-09,$2283
2014-01-09,$1176
2014-01-09,$840
2014-01-09,$1452
2014-01-09,$1259
2014-01-09,$861
2014-01-09,$1217
2014-01-09,$1418
2014-01-09,$1012
2014-01-09,$1071
2014-01-09,$2176
2014-01-09,$737
2014-01-09,$547
2014-01-09,$1170
2014-01-09,$943
2014-01-09,$743
2014-01-09,$1133
2014-01-09,$563
2014-01-09,$1003
2014-01-09,$2245
2014-01-09,$533
2014-01-09,$861
2014-01-09,$1499
2014-01-09,$1391
2014-01-09,$1216
2014-01-09,$1112
2014-01-09,$806
2014-01-09,$1209
2014-01-09,$3723
2014-01-09,$3054
2014-01-09,$2927
2014-01-09,$3323
2014-01-09,$2448
2014-01-09,$2052
2014-01-09,$2088
2014-01-09,$1563
2014-01-09,$699
2014-01-10,$1837
2014-01-10,$1865
2014-01-10,$2983
2014-01-10,$1443
2014-01-10,$1359
2014-01-10,$1613
2014-01-10,$1955
2014-01-10,$2934
2014-01-10,$1724
2014-01-10,$877
2014-01-10,$2068
2014-01-10,$1029
2014-01-10,$806
2014-01-10,$1234
2014-01-10,$1202
2014-01-10,$797
2014-01-10,$1053
2014-01-10,$1236
2014-01-10,$994
2014-01-10,$1198
2014-01-10,$2367
2014-01-10,$983
2014-01-10,$659
2014-01-10,$1147
2014-01-10,$907
2014-01-10,$675
2014-01-10,$1078
2014-01-10,$520
2014-01-10,$894
2014-01-10,$2464
2014-01-10,$512
2014-01-10,$753
2014-01-10,$1590
2014-01-10,$1583
2014-01-10,$1294
2014-01-10,$1076
2014-01-10,$850
2014-01-10,$1364
2014-01-10,$4010
2014-01-10,$3615
2014-01-10,$3239
2014-01-10,$3575
2014-01-10,$2587
2014-01-10,$2435
2014-01-10,$2380
2014-01-10,$1799
2014-01-10,$739
2014-01-11,$1300
2014-01-11,$2156
2014-01-11,$3636
2014-01-11,$1748
2014-01-11,$1579
2014-01-11,$2184
2014-01-11,$1851
2014-01-11,$3096
2014-01-11,$2426
2014-01-11,$1216
2014-01-11,$2680
2014-01-11,$1383
2014-01-11,$1277
2014-01-11,$1890
2014-01-11,$1311
2014-01-11,$1096
2014-01-11,$1425
2014-01-11,$1310
2014-01-11,$1871
2014-01-11,$1214
2014-01-11,$2344
2014-01-11,$1662
2014-01-11,$781
2014-01-11,$1549
2014-01-11,$1250
2014-01-11,$742
2014-01-11,$1504
2014-01-11,$678
2014-01-11,$1199
2014-01-11,$2573
2014-01-11,$601
2014-01-11,$1030
2014-01-11,$1674
2014-01-11,$2442
2014-01-11,$1759
2014-01-11,$1283
2014-01-11,$1121
2014-01-11,$1340
2014-01-11,$5053
2014-01-11,$4574
2014-01-11,$4851
2014-01-11,$4897
2014-01-11,$3850
2014-01-11,$3036
2014-01-11,$3364
2014-01-11,$1917
2014-01-11,$938
2014-01-12,$531
2014-01-12,$2107
2014-01-12,$3630
2014-01-12,$1822
2014-01-12,$1463
2014-01-12,$2328
2014-01-12,$1562
2014-01-12,$2764
2014-01-12,$2271
2014-01-12,$1035
2014-01-12,$2887
2014-01-12,$1205
2014-01-12,$878
2014-01-12,$1319
2014-01-12,$1048
2014-01-12,$1152
2014-01-12,$1345
2014-01-12,$1452
2014-01-12,$1184
2014-01-12,$1091
2014-01-12,$1715
2014-01-12,$890
2014-01-12,$724
2014-01-12,$1707
2014-01-12,$1427
2014-01-12,$658
2014-01-12,$1499
2014-01-12,$602
2014-01-12,$1271
2014-01-12,$2376
2014-01-12,$619
2014-01-12,$1029
2014-01-12,$1246
2014-01-12,$2396
2014-01-12,$1664
2014-01-12,$1049
2014-01-12,$1118
2014-01-12,$1351
2014-01-12,$4852
2014-01-12,$4541
2014-01-12,$4830
2014-01-12,$5104
2014-01-12,$4383
2014-01-12,$2930
2014-01-12,$3109
2014-01-12,$1799
2014-01-12,$1253
2014-01-13,$1887
2014-01-13,$1931
2014-01-13,$2965
2014-01-13,$1396
2014-01-13,$1373
2014-01-13,$1650
2014-01-13,$1921
2014-01-13,$2804
2014-01-13,$1989
2014-01-13,$985
2014-01-13,$2277
2014-01-13,$1187
2014-01-13,$846
2014-01-13,$1688
2014-01-13,$1333
2014-01-13,$912
2014-01-13,$1328
2014-01-13,$1360
2014-01-13,$1183
2014-01-13,$1097
2014-01-13,$2194
2014-01-13,$652
2014-01-13,$590
2014-01-13,$1141
2014-01-13,$894
2014-01-13,$684
2014-01-13,$1205
2014-01-13,$540
2014-01-13,$1126
2014-01-13,$2308
2014-01-13,$512
2014-01-13,$934
2014-01-13,$1459
2014-01-13,$1582
2014-01-13,$1358
2014-01-13,$1284
2014-01-13,$837
2014-01-13,$1333
2014-01-13,$3913
2014-01-13,$3238
2014-01-13,$3054
2014-01-13,$3304
2014-01-13,$2666
2014-01-13,$2114
2014-01-13,$2234
2014-01-13,$1547
2014-01-13,$775
2014-01-14,$1738
2014-01-14,$1755
2014-01-14,$2803
2014-01-14,$1371
2014-01-14,$1374
2014-01-14,$1559
2014-01-14,$1801
2014-01-14,$2639
2014-01-14,$1874
2014-01-14,$1059
2014-01-14,$2216
2014-01-14,$1091
2014-01-14,$877
2014-01-14,$1461
2014-01-14,$1321
2014-01-14,$906
2014-01-14,$1193
2014-01-14,$1430
2014-01-14,$1087
2014-01-14,$1046
2014-01-14,$2080
2014-01-14,$665
2014-01-14,$587
2014-01-14,$1130
2014-01-14,$961
2014-01-14,$750
2014-01-14,$1220
2014-01-14,$570
2014-01-14,$1104
2014-01-14,$2154
2014-01-14,$546
2014-01-14,$945
2014-01-14,$1443
2014-01-14,$1348
2014-01-14,$1272
2014-01-14,$1235
2014-01-14,$822
2014-01-14,$1188
2014-01-14,$3560
2014-01-14,$3021
2014-01-14,$2784
2014-01-14,$3085
2014-01-14,$2324
2014-01-14,$2001
2014-01-14,$2120
2014-01-14,$1553
2014-01-14,$655
2014-01-15,$1944
2014-01-15,$1949
2014-01-15,$3069
2014-01-15,$1487
2014-01-15,$1374
2014-01-15,$1730
2014-01-15,$1937
2014-01-15,$2961
2014-01-15,$1858
2014-01-15,$970
2014-01-15,$2075
2014-01-15,$1094
2014-01-15,$788
2014-01-15,$1316
2014-01-15,$1225
2014-01-15,$807
2014-01-15,$1113
2014-01-15,$1373
2014-01-15,$1097
2014-01-15,$1147
2014-01-15,$2408
2014-01-15,$759
2014-01-15,$696
2014-01-15,$1245
2014-01-15,$957
2014-01-15,$691
2014-01-15,$1075
2014-01-15,$537
2014-01-15,$973
2014-01-15,$2201
2014-01-15,$557
2014-01-15,$800
2014-01-15,$1606
2014-01-15,$1621
2014-01-15,$1273
2014-01-15,$1127
2014-01-15,$904
2014-01-15,$1086
2014-01-15,$3872
2014-01-15,$3274
2014-01-15,$3096
2014-01-15,$3440
2014-01-15,$2603
2014-01-15,$2220
2014-01-15,$2097
2014-01-15,$1802
2014-01-15,$670
2014-01-16,$1819
2014-01-16,$1863
2014-01-16,$2905
2014-01-16,$1392
2014-01-16,$1379
2014-01-16,$1608
2014-01-16,$1864
2014-01-16,$2741
2014-01-16,$1947
2014-01-16,$983
2014-01-16,$2336
2014-01-16,$1125
2014-01-16,$853
2014-01-16,$1422
2014-01-16,$1237
2014-01-16,$937
2014-01-16,$1163
2014-01-16,$1387
2014-01-16,$1019
2014-01-16,$1064
2014-01-16,$2269
2014-01-16,$737
2014-01-16,$673
2014-01-16,$1110
2014-01-16,$1009
2014-01-16,$712
2014-01-16,$1267
2014-01-16,$613
2014-01-16,$1006
2014-01-16,$2179
2014-01-16,$611
2014-01-16,$923
2014-01-16,$1486
2014-01-16,$1437
2014-01-16,$1311
2014-01-16,$1225
2014-01-16,$903
2014-01-16,$1147
2014-01-16,$3781
2014-01-16,$3005
2014-01-16,$2984
2014-01-16,$3359
2014-01-16,$2611
2014-01-16,$2204
2014-01-16,$2079
2014-01-16,$1546
2014-01-16,$683
2014-01-17,$1889
2014-01-17,$1912
2014-01-17,$3160
2014-01-17,$1508
2014-01-17,$1447
2014-01-17,$1707
2014-01-17,$2078
2014-01-17,$2921
2014-01-17,$1801
2014-01-17,$957
2014-01-17,$2106
2014-01-17,$1047
2014-01-17,$786
2014-01-17,$1259
2014-01-17,$1099
2014-01-17,$850
2014-01-17,$1031
2014-01-17,$1240
2014-01-17,$1038
2014-01-17,$1084
2014-01-17,$2343
2014-01-17,$986
2014-01-17,$674
2014-01-17,$1034
2014-01-17,$752
2014-01-17,$686
2014-01-17,$1040
2014-01-17,$536
2014-01-17,$919
2014-01-17,$2502
2014-01-17,$562
2014-01-17,$894
2014-01-17,$1577
2014-01-17,$1589
2014-01-17,$1227
2014-01-17,$1077
2014-01-17,$850
2014-01-17,$1267
2014-01-17,$3953
2014-01-17,$3470
2014-01-17,$3153
2014-01-17,$3491
2014-01-17,$2670
2014-01-17,$2480
2014-01-17,$2292
2014-01-17,$1863
2014-01-17,$700
2014-01-18,$1329
2014-01-18,$2156
2014-01-18,$3670
2014-01-18,$1694
2014-01-18,$1544
2014-01-18,$2205
2014-01-18,$1882
2014-01-18,$3019
2014-01-18,$2346
2014-01-18,$1197
2014-01-18,$2527
2014-01-18,$1316
2014-01-18,$1182
2014-01-18,$1811
2014-01-18,$1275
2014-01-18,$1051
2014-01-18,$1459
2014-01-18,$1324
2014-01-18,$1792
2014-01-18,$1150
2014-01-18,$2280
2014-01-18,$1458
2014-01-18,$809
2014-01-18,$1615
2014-01-18,$1226
2014-01-18,$765
2014-01-18,$1506
2014-01-18,$758
2014-01-18,$1310
2014-01-18,$2734
2014-01-18,$663
2014-01-18,$1083
2014-01-18,$1617
2014-01-18,$2343
2014-01-18,$1696
2014-01-18,$1306
2014-01-18,$1091
2014-01-18,$1296
2014-01-18,$4950
2014-01-18,$4357
2014-01-18,$4629
2014-01-18,$4602
2014-01-18,$3724
2014-01-18,$2915
2014-01-18,$3359
2014-01-18,$1905
2014-01-18,$927
2014-01-19,$504
2014-01-19,$2023
2014-01-19,$3495
2014-01-19,$1797
2014-01-19,$1468
2014-01-19,$2234
2014-01-19,$1568
2014-01-19,$2879
2014-01-19,$2260
2014-01-19,$1015
2014-01-19,$2771
2014-01-19,$1225
2014-01-19,$922
2014-01-19,$1241
2014-01-19,$1022
2014-01-19,$1097
2014-01-19,$1407
2014-01-19,$1310
2014-01-19,$1217
2014-01-19,$1065
2014-01-19,$1844
2014-01-19,$824
2014-01-19,$816
2014-01-19,$1698
2014-01-19,$1508
2014-01-19,$658
2014-01-19,$1590
2014-01-19,$675
2014-01-19,$1311
2014-01-19,$2443
2014-01-19,$621
2014-01-19,$1010
2014-01-19,$1321
2014-01-19,$2419
2014-01-19,$1609
2014-01-19,$1099
2014-01-19,$1151
2014-01-19,$1257
2014-01-19,$4711
2014-01-19,$4471
2014-01-19,$4779
2014-01-19,$4924
2014-01-19,$4258
2014-01-19,$2826
2014-01-19,$2958
2014-01-19,$1810
2014-01-19,$1202
2014-01-20,$1791
2014-01-20,$1906
2014-01-20,$2860
2014-01-20,$1403
2014-01-20,$1497
2014-01-20,$1695
2014-01-20,$1856
2014-01-20,$2623
2014-01-20,$1986
2014-01-20,$1120
2014-01-20,$2273
2014-01-20,$1117
2014-01-20,$864
2014-01-20,$1637
2014-01-20,$1377
2014-01-20,$970
2014-01-20,$1198
2014-01-20,$1305
2014-01-20,$1129
2014-01-20,$1071
2014-01-20,$2206
2014-01-20,$677
2014-01-20,$618
2014-01-20,$1016
2014-01-20,$844
2014-01-20,$690
2014-01-20,$1268
2014-01-20,$573
2014-01-20,$1151
2014-01-20,$2492
2014-01-20,$542
2014-01-20,$966
2014-01-20,$1430
2014-01-20,$1522
2014-01-20,$1306
2014-01-20,$1344
2014-01-20,$841
2014-01-20,$1286
2014-01-20,$3661
2014-01-20,$3109
2014-01-20,$3049
2014-01-20,$3234
2014-01-20,$2681
2014-01-20,$2056
2014-01-20,$2249
2014-01-20,$1628
2014-01-20,$753
2014-01-21,$1872
2014-01-21,$1850
2014-01-21,$2836
2014-01-21,$1344
2014-01-21,$1372
2014-01-21,$1591
2014-01-21,$1750
2014-01-21,$2604
2014-01-21,$1934
2014-01-21,$1100
2014-01-21,$2272
2014-01-21,$1246
2014-01-21,$876
2014-01-21,$1552
2014-01-21,$1391
2014-01-21,$833
2014-01-21,$1234
2014-01-21,$1426
2014-01-21,$1076
2014-01-21,$1061
2014-01-21,$2336
2014-01-21,$680
2014-01-21,$516
2014-01-21,$1154
2014-01-21,$1156
2014-01-21,$784
2014-01-21,$1342
2014-01-21,$625
2014-01-21,$1153
2014-01-21,$2351
2014-01-21,$632
2014-01-21,$1087
2014-01-21,$1456
2014-01-21,$1441
2014-01-21,$1351
2014-01-21,$1267
2014-01-21,$793
2014-01-21,$1244
2014-01-21,$3781
2014-01-21,$3053
2014-01-21,$2924
2014-01-21,$3264
2014-01-21,$2417
2014-01-21,$1984
2014-01-21,$2040
2014-01-21,$1513
2014-01-21,$820
2014-01-22,$1818
2014-01-22,$1936
2014-01-22,$2991
2014-01-22,$1421
2014-01-22,$1303
2014-01-22,$1689
2014-01-22,$1855
2014-01-22,$2838
2014-01-22,$1786
2014-01-22,$901
2014-01-22,$2092
2014-01-22,$1029
2014-01-22,$777
2014-01-22,$1373
2014-01-22,$1237
2014-01-22,$796
2014-01-22,$1184
2014-01-22,$1216
2014-01-22,$1103
2014-01-22,$1116
2014-01-22,$2310
2014-01-22,$764
2014-01-22,$587
2014-01-22,$1254
2014-01-22,$835
2014-01-22,$701
2014-01-22,$1026
2014-01-22,$501
2014-01-22,$1042
2014-01-22,$2161
2014-01-22,$490
2014-01-22,$804
2014-01-22,$1596
2014-01-22,$1577
2014-01-22,$1121
2014-01-22,$1171
2014-01-22,$848
2014-01-22,$1121
2014-01-22,$3954
2014-01-22,$2988
2014-01-22,$2932
2014-01-22,$3247
2014-01-22,$2497
2014-01-22,$2072
2014-01-22,$2069
2014-01-22,$1809
2014-01-22,$662
2014-01-23,$1744
2014-01-23,$1797
2014-01-23,$2722
2014-01-23,$1379
2014-01-23,$1355
2014-01-23,$1603
2014-01-23,$1777
2014-01-23,$2617
2014-01-23,$1920
2014-01-23,$957
2014-01-23,$2094
2014-01-23,$1106
2014-01-23,$778
2014-01-23,$1409
2014-01-23,$1191
2014-01-23,$841
2014-01-23,$1135
2014-01-23,$1347
2014-01-23,$1030
2014-01-23,$1023
2014-01-23,$2101
2014-01-23,$684
2014-01-23,$543
2014-01-23,$1102
2014-01-23,$916
2014-01-23,$717
2014-01-23,$1121
2014-01-23,$554
2014-01-23,$1008
2014-01-23,$2194
2014-01-23,$574
2014-01-23,$819
2014-01-23,$1415
2014-01-23,$1395
2014-01-23,$1198
2014-01-23,$1129
2014-01-23,$783
2014-01-23,$1089
2014-01-23,$3568
2014-01-23,$2743
2014-01-23,$2740
2014-01-23,$3005
2014-01-23,$2428
2014-01-23,$1929
2014-01-23,$2007
2014-01-23,$1579
2014-01-23,$697
2014-01-24,$1858
2014-01-24,$1981
2014-01-24,$3188
2014-01-24,$1524
2014-01-24,$1369
2014-01-24,$1719
2014-01-24,$1897
2014-01-24,$2876
2014-01-24,$1687
2014-01-24,$839
2014-01-24,$2130
2014-01-24,$1093
2014-01-24,$754
2014-01-24,$1243
2014-01-24,$1192
2014-01-24,$632
2014-01-24,$1045
2014-01-24,$1209
2014-01-24,$1015
2014-01-24,$1135
2014-01-24,$2393
2014-01-24,$1011
2014-01-24,$596
2014-01-24,$1129
2014-01-24,$821
2014-01-24,$676
2014-01-24,$1076
2014-01-24,$564
2014-01-24,$1000
2014-01-24,$2478
2014-01-24,$548
2014-01-24,$854
2014-01-24,$1540
2014-01-24,$1672
2014-01-24,$1202
2014-01-24,$1041
2014-01-24,$850
2014-01-24,$1358
2014-01-24,$3971
2014-01-24,$3513
2014-01-24,$3057
2014-01-24,$3504
2014-01-24,$2662
2014-01-24,$2366
2014-01-24,$2229
2014-01-24,$1671
2014-01-24,$713
2014-01-25,$1234
2014-01-25,$2043
2014-01-25,$3545
2014-01-25,$1698
2014-01-25,$1478
2014-01-25,$2072
2014-01-25,$1830
2014-01-25,$2930
2014-01-25,$2242
2014-01-25,$1107
2014-01-25,$2167
2014-01-25,$1310
2014-01-25,$1181
2014-01-25,$1877
2014-01-25,$1139
2014-01-25,$1060
2014-01-25,$1457
2014-01-25,$1271
2014-01-25,$1715
2014-01-25,$1218
2014-01-25,$2170
2014-01-25,$1675
2014-01-25,$730
2014-01-25,$1518
2014-01-25,$1215
2014-01-25,$740
2014-01-25,$1386
2014-01-25,$652
2014-01-25,$1245
2014-01-25,$2674
2014-01-25,$672
2014-01-25,$1038
2014-01-25,$1556
2014-01-25,$2354
2014-01-25,$1714
2014-01-25,$1275
2014-01-25,$1057
2014-01-25,$1155
2014-01-25,$4813
2014-01-25,$4170
2014-01-25,$4344
2014-01-25,$4503
2014-01-25,$3658
2014-01-25,$2778
2014-01-25,$3205
2014-01-25,$1848
2014-01-25,$900
2014-01-26,$537
2014-01-26,$1979
2014-01-26,$3530
2014-01-26,$1859
2014-01-26,$1400
2014-01-26,$2317
2014-01-26,$1583
2014-01-26,$2668
2014-01-26,$2306
2014-01-26,$1036
2014-01-26,$2729
2014-01-26,$1210
2014-01-26,$896
2014-01-26,$1172
2014-01-26,$1028
2014-01-26,$1201
2014-01-26,$1411
2014-01-26,$1353
2014-01-26,$1230
2014-01-26,$1028
2014-01-26,$1763
2014-01-26,$831
2014-01-26,$756
2014-01-26,$1661
2014-01-26,$1384
2014-01-26,$664
2014-01-26,$1393
2014-01-26,$655
2014-01-26,$1211
2014-01-26,$2267
2014-01-26,$690
2014-01-26,$980
2014-01-26,$1164
2014-01-26,$2271
2014-01-26,$1614
2014-01-26,$1066
2014-01-26,$1181
2014-01-26,$1399
2014-01-26,$4525
2014-01-26,$4527
2014-01-26,$4472
2014-01-26,$4599
2014-01-26,$4186
2014-01-26,$2744
2014-01-26,$2843
2014-01-26,$1726
2014-01-26,$1141
2014-01-27,$1765
2014-01-27,$1869
2014-01-27,$2885
2014-01-27,$1397
2014-01-27,$1470
2014-01-27,$1634
2014-01-27,$1929
2014-01-27,$2662
2014-01-27,$1801
2014-01-27,$807
2014-01-27,$2184
2014-01-27,$1196
2014-01-27,$835
2014-01-27,$1536
2014-01-27,$1269
2014-01-27,$966
2014-01-27,$1237
2014-01-27,$1310
2014-01-27,$1155
2014-01-27,$1141
2014-01-27,$2158
2014-01-27,$731
2014-01-27,$541
2014-01-27,$1106
2014-01-27,$932
2014-01-27,$665
2014-01-27,$1230
2014-01-27,$550
2014-01-27,$1177
2014-01-27,$2300
2014-01-27,$604
2014-01-27,$975
2014-01-27,$1401
2014-01-27,$1528
2014-01-27,$1325
2014-01-27,$1388
2014-01-27,$797
2014-01-27,$1284
2014-01-27,$3723
2014-01-27,$3070
2014-01-27,$2995
2014-01-27,$3190
2014-01-27,$2453
2014-01-27,$2050
2014-01-27,$2188
2014-01-27,$1569
2014-01-27,$855
2014-01-28,$1746
2014-01-28,$1795
2014-01-28,$2722
2014-01-28,$1331
2014-01-28,$1315
2014-01-28,$1585
2014-01-28,$1772
2014-01-28,$2600
2014-01-28,$1811
2014-01-28,$1048
2014-01-28,$2148
2014-01-28,$1137
2014-01-28,$886
2014-01-28,$1379
2014-01-28,$1285
2014-01-28,$934
2014-01-28,$1219
2014-01-28,$1407
2014-01-28,$1114
2014-01-28,$1123
2014-01-28,$2217
2014-01-28,$607
2014-01-28,$557
2014-01-28,$1127
2014-01-28,$1045
2014-01-28,$749
2014-01-28,$1260
2014-01-28,$576
2014-01-28,$1113
2014-01-28,$2244
2014-01-28,$516
2014-01-28,$962
2014-01-28,$1394
2014-01-28,$1427
2014-01-28,$1281
2014-01-28,$1354
2014-01-28,$787
2014-01-28,$1163
2014-01-28,$3491
2014-01-28,$2873
2014-01-28,$2685
2014-01-28,$2971
2014-01-28,$2372
2014-01-28,$1864
2014-01-28,$2202
2014-01-28,$1467
2014-01-28,$814
2014-01-29,$1903
2014-01-29,$1868
2014-01-29,$2882
2014-01-29,$1369
2014-01-29,$1371
2014-01-29,$1569
2014-01-29,$1825
2014-01-29,$2704
2014-01-29,$1692
2014-01-29,$826
2014-01-29,$1780
2014-01-29,$1011
2014-01-29,$759
2014-01-29,$1226
2014-01-29,$1152
2014-01-29,$797
2014-01-29,$1110
2014-01-29,$1183
2014-01-29,$1017
2014-01-29,$1129
2014-01-29,$2399
2014-01-29,$773
2014-01-29,$517
2014-01-29,$1238
